datetime,symbol,exchange,last_price,last_volume,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,open_interest,volume
2024-01-01 00:22:03.500,BTCUSDT,BINANCE_USDT,29801.22,1.1553,29800.48,3.954,29801.97,3.526,0.0,145.43
2024-01-01 00:22:04.000,BTCUSDT,BINANCE_USDT,29801.73,1.7159,29800.24,1.987,29801.73,2.880,0.0,183.71
2024-01-01 00:22:04.500,BTCUSDT,BINANCE_USDT,29800.02,0.1410,29800.02,4.093,29801.51,4.445,0.0,116.13
2024-01-01 00:22:05.000,BTCUSDT,BINANCE_USDT,29799.47,1.1505,29798.73,3.860,29800.22,2.339,0.0,115.59
2024-01-01 00:22:05.500,BTCUSDT,BINANCE_USDT,29798.56,1.6912,29797.81,0.930,29799.30,2.815,0.0,184.52
2024-01-01 00:22:06.000,BTCUSDT,BINANCE_USDT,29798.30,0.3416,29797.56,0.782,29799.05,2.181,0.0,103.13
2024-01-01 00:22:06.500,BTCUSDT,BINANCE_USDT,29799.64,0.0504,29798.15,2.980,29799.64,2.168,0.0,186.22
2024-01-01 00:22:07.000,BTCUSDT,BINANCE_USDT,29797.05,1.5032,29797.05,3.789,29798.54,3.547,0.0,191.06
2024-01-01 00:22:07.500,BTCUSDT,BINANCE_USDT,29796.24,0.5002,29795.49,2.668,29796.98,4.671,0.0,153.66
2024-01-01 00:22:08.000,BTCUSDT,BINANCE_USDT,29797.78,0.7784,29797.78,4.439,29799.27,0.959,0.0,120.20
2024-01-01 00:22:08.500,BTCUSDT,BINANCE_USDT,29799.03,0.1948,29798.28,1.364,29799.77,4.915,0.0,138.13
2024-01-01 00:22:09.000,BTCUSDT,BINANCE_USDT,29799.84,0.6854,29799.84,3.550,29801.33,2.194,0.0,164.64
2024-01-01 00:22:09.500,BTCUSDT,BINANCE_USDT,29799.95,0.6661,29799.21,2.081,29800.70,1.820,0.0,140.48
2024-01-01 00:22:10.000,BTCUSDT,BINANCE_USDT,29796.44,1.7238,29795.70,3.818,29797.19,4.631,0.0,106.78
2024-01-01 00:22:10.500,BTCUSDT,BINANCE_USDT,29796.46,1.7240,29796.46,4.728,29797.95,2.609,0.0,104.38
2024-01-01 00:22:11.000,BTCUSDT,BINANCE_USDT,29797.41,0.5178,29796.66,3.236,29798.15,3.259,0.0,100.73
2024-01-01 00:22:11.500,BTCUSDT,BINANCE_USDT,29798.87,0.4390,29798.12,1.021,29799.61,2.334,0.0,186.01
2024-01-01 00:22:12.000,BTCUSDT,BINANCE_USDT,29796.01,1.9651,29796.01,0.556,29797.50,2.913,0.0,172.59
2024-01-01 00:22:12.500,BTCUSDT,BINANCE_USDT,29796.33,1.8566,29794.84,3.685,29796.33,0.969,0.0,156.47
2024-01-01 00:22:13.000,BTCUSDT,BINANCE_USDT,29798.64,1.5534,29797.90,1.192,29799.39,2.094,0.0,199.06
2024-01-01 00:22:13.500,BTCUSDT,BINANCE_USDT,29796.89,1.4859,29796.89,2.738,29798.38,2.194,0.0,119.31
2024-01-01 00:22:14.000,BTCUSDT,BINANCE_USDT,29800.00,0.9369,29798.51,0.518,29800.00,3.239,0.0,115.84
2024-01-01 00:22:14.500,BTCUSDT,BINANCE_USDT,29799.37,0.5951,29798.63,3.246,29800.12,2.378,0.0,112.04
2024-01-01 00:22:15.000,BTCUSDT,BINANCE_USDT,29800.32,0.0167,29798.83,4.438,29800.32,4.926,0.0,147.81
2024-01-01 00:22:15.500,BTCUSDT,BINANCE_USDT,29801.37,1.6103,29799.88,4.901,29801.37,0.941,0.0,192.18
2024-01-01 00:22:16.000,BTCUSDT,BINANCE_USDT,29799.25,0.9943,29799.25,4.257,29800.74,3.035,0.0,165.34
2024-01-01 00:22:16.500,BTCUSDT,BINANCE_USDT,29798.52,0.4571,29797.77,0.559,29799.26,3.754,0.0,123.93
2024-01-01 00:22:17.000,BTCUSDT,BINANCE_USDT,29797.80,1.5590,29797.06,4.969,29798.55,4.333,0.0,199.65
2024-01-01 00:22:17.500,BTCUSDT,BINANCE_USDT,29798.50,0.9246,29798.50,2.083,29799.99,1.277,0.0,153.07
2024-01-01 00:22:18.000,BTCUSDT,BINANCE_USDT,29800.24,0.0712,29798.75,4.437,29800.24,4.654,0.0,167.35
2024-01-01 00:22:18.500,BTCUSDT,BINANCE_USDT,29798.53,0.4111,29798.53,4.471,29800.02,3.513,0.0,122.75
2024-01-01 00:22:19.000,BTCUSDT,BINANCE_USDT,29799.72,1.2377,29799.72,4.043,29801.21,4.312,0.0,180.18
2024-01-01 00:22:19.500,BTCUSDT,BINANCE_USDT,29798.96,0.4525,29798.96,4.979,29800.45,3.742,0.0,183.64
2024-01-01 00:22:20.000,BTCUSDT,BINANCE_USDT,29799.53,1.5358,29798.78,1.141,29800.27,2.214,0.0,160.90
2024-01-01 00:22:20.500,BTCUSDT,BINANCE_USDT,29800.18,1.6416,29798.69,1.632,29800.18,2.678,0.0,197.14
2024-01-01 00:22:21.000,BTCUSDT,BINANCE_USDT,29799.14,0.4607,29798.39,4.765,29799.88,3.411,0.0,109.60
2024-01-01 00:22:21.500,BTCUSDT,BINANCE_USDT,29800.71,0.5539,29799.22,0.691,29800.71,1.970,0.0,106.83
2024-01-01 00:22:22.000,BTCUSDT,BINANCE_USDT,29799.67,0.5731,29798.18,0.857,29799.67,3.967,0.0,139.53
2024-01-01 00:22:22.500,BTCUSDT,BINANCE_USDT,29799.70,0.1066,29798.95,3.672,29800.44,2.047,0.0,191.74
2024-01-01 00:22:23.000,BTCUSDT,BINANCE_USDT,29800.53,0.2472,29799.04,1.386,29800.53,0.719,0.0,130.27
2024-01-01 00:22:23.500,BTCUSDT,BINANCE_USDT,29801.22,1.2582,29799.73,4.136,29801.22,4.151,0.0,121.82
2024-01-01 00:22:24.000,BTCUSDT,BINANCE_USDT,29798.95,1.0357,29798.20,1.926,29799.69,2.269,0.0,145.86
2024-01-01 00:22:24.500,BTCUSDT,BINANCE_USDT,29798.24,1.4985,29798.24,0.785,29799.73,0.691,0.0,174.72
2024-01-01 00:22:25.000,BTCUSDT,BINANCE_USDT,29797.62,0.5661,29797.62,4.984,29799.11,3.746,0.0,186.30
2024-01-01 00:22:25.500,BTCUSDT,BINANCE_USDT,29800.14,1.5915,29798.65,2.281,29800.14,2.370,0.0,104.47
2024-01-01 00:22:26.000,BTCUSDT,BINANCE_USDT,29798.37,0.6577,29798.37,2.008,29799.86,0.999,0.0,150.87
2024-01-01 00:22:26.500,BTCUSDT,BINANCE_USDT,29797.74,1.3493,29797.74,3.718,29799.23,2.152,0.0,140.97
2024-01-01 00:22:27.000,BTCUSDT,BINANCE_USDT,29797.91,1.5034,29797.91,3.247,29799.40,1.259,0.0,162.96
2024-01-01 00:22:27.500,BTCUSDT,BINANCE_USDT,29798.56,1.2473,29798.56,4.591,29800.05,1.523,0.0,102.40
2024-01-01 00:22:28.000,BTCUSDT,BINANCE_USDT,29800.09,0.2985,29799.34,0.979,29800.83,1.327,0.0,153.63
2024-01-01 00:22:28.500,BTCUSDT,BINANCE_USDT,29801.25,1.8665,29800.50,3.527,29801.99,1.672,0.0,146.09
2024-01-01 00:22:29.000,BTCUSDT,BINANCE_USDT,29802.64,0.3382,29801.15,1.087,29802.64,4.409,0.0,109.34
2024-01-01 00:22:29.500,BTCUSDT,BINANCE_USDT,29801.87,0.1853,29800.38,3.037,29801.87,0.863,0.0,197.73
2024-01-01 00:22:30.000,BTCUSDT,BINANCE_USDT,29801.16,1.0648,29800.42,0.920,29801.91,4.839,0.0,140.49
2024-01-01 00:22:30.500,BTCUSDT,BINANCE_USDT,29801.99,0.3108,29801.24,2.622,29802.73,4.527,0.0,197.88
2024-01-01 00:22:31.000,BTCUSDT,BINANCE_USDT,29803.48,1.4328,29802.74,2.886,29804.23,3.452,0.0,173.23
2024-01-01 00:22:31.500,BTCUSDT,BINANCE_USDT,29802.72,0.3607,29801.23,1.466,29802.72,0.939,0.0,110.03
2024-01-01 00:22:32.000,BTCUSDT,BINANCE_USDT,29802.38,0.7914,29801.63,1.251,29803.12,3.080,0.0,174.51
2024-01-01 00:22:32.500,BTCUSDT,BINANCE_USDT,29805.70,1.0192,29804.95,0.543,29806.45,1.204,0.0,170.77
2024-01-01 00:22:33.000,BTCUSDT,BINANCE_USDT,29806.26,1.8127,29804.77,4.598,29806.26,3.012,0.0,161.08
2024-01-01 00:22:33.500,BTCUSDT,BINANCE_USDT,29803.68,0.7484,29802.94,4.926,29804.43,4.411,0.0,174.75
2024-01-01 00:22:34.000,BTCUSDT,BINANCE_USDT,29803.26,0.4837,29803.26,1.033,29804.75,0.758,0.0,174.31
2024-01-01 00:22:34.500,BTCUSDT,BINANCE_USDT,29803.06,0.5612,29802.31,3.938,29803.80,3.109,0.0,173.63
2024-01-01 00:22:35.000,BTCUSDT,BINANCE_USDT,29804.40,1.2881,29802.91,4.352,29804.40,4.579,0.0,195.95
2024-01-01 00:22:35.500,BTCUSDT,BINANCE_USDT,29802.29,0.7202,29802.29,1.870,29803.78,4.721,0.0,105.28
2024-01-01 00:22:36.000,BTCUSDT,BINANCE_USDT,29804.16,0.5764,29803.42,0.771,29804.91,1.257,0.0,193.60
2024-01-01 00:22:36.500,BTCUSDT,BINANCE_USDT,29804.41,0.6444,29802.92,3.771,29804.41,2.749,0.0,188.52
2024-01-01 00:22:37.000,BTCUSDT,BINANCE_USDT,29803.33,1.7510,29803.33,0.574,29804.82,2.154,0.0,107.16
2024-01-01 00:22:37.500,BTCUSDT,BINANCE_USDT,29804.89,1.9988,29803.40,0.944,29804.89,4.987,0.0,120.19
2024-01-01 00:22:38.000,BTCUSDT,BINANCE_USDT,29806.61,1.4413,29805.12,1.897,29806.61,1.766,0.0,141.51
2024-01-01 00:22:38.500,BTCUSDT,BINANCE_USDT,29807.71,1.9630,29806.97,2.797,29808.46,1.715,0.0,124.61
2024-01-01 00:22:39.000,BTCUSDT,BINANCE_USDT,29806.69,1.4093,29805.20,2.228,29806.69,1.803,0.0,100.32
2024-01-01 00:22:39.500,BTCUSDT,BINANCE_USDT,29805.35,0.1306,29805.35,1.902,29806.84,4.110,0.0,100.57
2024-01-01 00:22:40.000,BTCUSDT,BINANCE_USDT,29806.94,1.1563,29806.19,2.576,29807.68,3.997,0.0,168.72
2024-01-01 00:22:40.500,BTCUSDT,BINANCE_USDT,29808.99,1.8378,29807.50,1.099,29808.99,1.081,0.0,148.13
2024-01-01 00:22:41.000,BTCUSDT,BINANCE_USDT,29808.68,0.2027,29808.68,3.111,29810.17,1.491,0.0,112.44
2024-01-01 00:22:41.500,BTCUSDT,BINANCE_USDT,29811.34,0.7067,29810.59,4.376,29812.08,1.933,0.0,112.92
2024-01-01 00:22:42.000,BTCUSDT,BINANCE_USDT,29810.78,0.3633,29809.29,3.412,29810.78,4.708,0.0,136.83
2024-01-01 00:22:42.500,BTCUSDT,BINANCE_USDT,29809.84,0.7038,29809.09,4.271,29810.58,2.874,0.0,176.36
2024-01-01 00:22:43.000,BTCUSDT,BINANCE_USDT,29810.86,0.1687,29810.86,2.646,29812.35,0.851,0.0,136.68
2024-01-01 00:22:43.500,BTCUSDT,BINANCE_USDT,29812.30,1.3754,29810.81,4.231,29812.30,3.635,0.0,187.87
2024-01-01 00:22:44.000,BTCUSDT,BINANCE_USDT,29811.99,0.8213,29811.24,2.488,29812.73,2.335,0.0,140.95
2024-01-01 00:22:44.500,BTCUSDT,BINANCE_USDT,29812.97,1.5678,29812.22,1.946,29813.71,2.384,0.0,150.40
2024-01-01 00:22:45.000,BTCUSDT,BINANCE_USDT,29813.62,0.4580,29812.88,2.227,29814.37,2.781,0.0,135.12
2024-01-01 00:22:45.500,BTCUSDT,BINANCE_USDT,29814.91,1.5538,29814.17,1.646,29815.66,5.000,0.0,144.01
2024-01-01 00:22:46.000,BTCUSDT,BINANCE_USDT,29815.58,0.5364,29814.09,4.373,29815.58,3.349,0.0,178.25
2024-01-01 00:22:46.500,BTCUSDT,BINANCE_USDT,29816.70,0.7519,29815.95,2.831,29817.44,4.239,0.0,115.60
2024-01-01 00:22:47.000,BTCUSDT,BINANCE_USDT,29816.76,1.5813,29815.27,3.435,29816.76,1.374,0.0,154.81
2024-01-01 00:22:47.500,BTCUSDT,BINANCE_USDT,29815.31,0.2688,29814.57,3.252,29816.06,4.294,0.0,119.25
2024-01-01 00:22:48.000,BTCUSDT,BINANCE_USDT,29814.90,1.3813,29814.90,3.962,29816.39,4.821,0.0,182.72
2024-01-01 00:22:48.500,BTCUSDT,BINANCE_USDT,29815.67,1.8733,29815.67,2.698,29817.16,4.011,0.0,130.43
2024-01-01 00:22:49.000,BTCUSDT,BINANCE_USDT,29815.64,0.0141,29814.89,2.000,29816.38,3.107,0.0,167.43
2024-01-01 00:22:49.500,BTCUSDT,BINANCE_USDT,29814.00,0.9901,29814.00,4.798,29815.49,3.788,0.0,116.64
2024-01-01 00:22:50.000,BTCUSDT,BINANCE_USDT,29816.26,0.7456,29815.51,3.544,29817.01,1.325,0.0,126.02
2024-01-01 00:22:50.500,BTCUSDT,BINANCE_USDT,29817.03,1.2340,29817.03,1.735,29818.52,1.346,0.0,173.82
2024-01-01 00:22:51.000,BTCUSDT,BINANCE_USDT,29817.97,1.6625,29817.97,2.207,29819.46,1.372,0.0,176.97
2024-01-01 00:22:51.500,BTCUSDT,BINANCE_USDT,29820.30,0.1962,29818.80,2.181,29820.30,2.642,0.0,104.24
2024-01-01 00:22:52.000,BTCUSDT,BINANCE_USDT,29820.31,1.4922,29819.57,2.335,29821.06,4.458,0.0,173.81
2024-01-01 00:22:52.500,BTCUSDT,BINANCE_USDT,29819.43,0.6009,29819.43,1.709,29820.92,3.054,0.0,178.00
2024-01-01 00:22:53.000,BTCUSDT,BINANCE_USDT,29820.64,1.2380,29819.14,4.969,29820.64,1.298,0.0,123.34
2024-01-01 00:22:53.500,BTCUSDT,BINANCE_USDT,29818.22,1.5949,29817.48,4.227,29818.97,3.515,0.0,130.65
2024-01-01 00:22:54.000,BTCUSDT,BINANCE_USDT,29814.73,1.5748,29814.73,1.353,29816.22,0.883,0.0,135.27
2024-01-01 00:22:54.500,BTCUSDT,BINANCE_USDT,29816.81,1.5065,29815.32,1.840,29816.81,3.532,0.0,179.52
2024-01-01 00:22:55.000,BTCUSDT,BINANCE_USDT,29817.14,1.1753,29815.65,1.257,29817.14,1.860,0.0,197.81
2024-01-01 00:22:55.500,BTCUSDT,BINANCE_USDT,29817.90,1.7265,29817.16,4.435,29818.65,0.937,0.0,146.72
2024-01-01 00:22:56.000,BTCUSDT,BINANCE_USDT,29816.11,0.9053,29816.11,3.405,29817.60,3.039,0.0,162.01
2024-01-01 00:22:56.500,BTCUSDT,BINANCE_USDT,29818.78,1.1631,29817.29,1.143,29818.78,0.969,0.0,121.90
2024-01-01 00:22:57.000,BTCUSDT,BINANCE_USDT,29817.30,1.9189,29816.55,3.492,29818.04,3.988,0.0,176.94
2024-01-01 00:22:57.500,BTCUSDT,BINANCE_USDT,29816.14,0.1068,29814.65,3.575,29816.14,3.059,0.0,196.60
2024-01-01 00:22:58.000,BTCUSDT,BINANCE_USDT,29814.85,0.6676,29814.85,2.667,29816.34,1.295,0.0,177.00
2024-01-01 00:22:58.500,BTCUSDT,BINANCE_USDT,29817.65,1.5886,29816.16,3.272,29817.65,4.493,0.0,114.43
2024-01-01 00:22:59.000,BTCUSDT,BINANCE_USDT,29814.30,1.2551,29814.30,2.653,29815.79,1.972,0.0,191.68
2024-01-01 00:22:59.500,BTCUSDT,BINANCE_USDT,29812.85,1.0825,29812.85,2.421,29814.34,0.507,0.0,124.79
2024-01-01 00:23:00.000,BTCUSDT,BINANCE_USDT,29811.33,1.1803,29811.33,1.849,29812.82,1.138,0.0,143.27
2024-01-01 00:23:00.500,BTCUSDT,BINANCE_USDT,29814.38,1.2844,29812.88,2.856,29814.38,2.626,0.0,165.34
2024-01-01 00:23:01.000,BTCUSDT,BINANCE_USDT,29811.27,1.8997,29811.27,2.201,29812.77,1.416,0.0,100.81
2024-01-01 00:23:01.500,BTCUSDT,BINANCE_USDT,29808.76,1.9675,29808.76,3.591,29810.25,0.565,0.0,166.82
2024-01-01 00:23:02.000,BTCUSDT,BINANCE_USDT,29809.25,0.5111,29808.51,3.138,29810.00,2.444,0.0,183.62
2024-01-01 00:23:02.500,BTCUSDT,BINANCE_USDT,29810.09,0.1649,29810.09,1.693,29811.58,2.003,0.0,135.15
2024-01-01 00:23:03.000,BTCUSDT,BINANCE_USDT,29810.73,0.4388,29810.73,4.253,29812.22,4.719,0.0,100.87
2024-01-01 00:23:03.500,BTCUSDT,BINANCE_USDT,29813.20,1.7820,29811.71,4.167,29813.20,4.004,0.0,124.39
2024-01-01 00:23:04.000,BTCUSDT,BINANCE_USDT,29809.78,1.3704,29809.78,3.595,29811.27,0.683,0.0,161.15
2024-01-01 00:23:04.500,BTCUSDT,BINANCE_USDT,29809.74,0.0545,29808.99,4.964,29810.48,4.029,0.0,169.43
2024-01-01 00:23:05.000,BTCUSDT,BINANCE_USDT,29811.23,0.0060,29809.74,1.740,29811.23,3.395,0.0,140.07
2024-01-01 00:23:05.500,BTCUSDT,BINANCE_USDT,29808.84,1.6579,29808.09,0.650,29809.58,0.676,0.0,163.35
2024-01-01 00:23:06.000,BTCUSDT,BINANCE_USDT,29811.03,0.2309,29809.54,3.997,29811.03,0.531,0.0,121.26
2024-01-01 00:23:06.500,BTCUSDT,BINANCE_USDT,29809.07,0.4588,29807.58,1.820,29809.07,3.495,0.0,142.11
2024-01-01 00:23:07.000,BTCUSDT,BINANCE_USDT,29810.77,1.0482,29810.02,4.451,29811.51,4.540,0.0,150.35
2024-01-01 00:23:07.500,BTCUSDT,BINANCE_USDT,29810.32,1.3368,29808.83,2.849,29810.32,4.303,0.0,171.94
2024-01-01 00:23:08.000,BTCUSDT,BINANCE_USDT,29810.32,0.4769,29809.57,1.352,29811.06,1.508,0.0,107.03
2024-01-01 00:23:08.500,BTCUSDT,BINANCE_USDT,29808.65,1.3863,29808.65,2.762,29810.14,0.589,0.0,143.67
2024-01-01 00:23:09.000,BTCUSDT,BINANCE_USDT,29809.42,0.8166,29808.68,2.331,29810.17,0.960,0.0,164.71
2024-01-01 00:23:09.500,BTCUSDT,BINANCE_USDT,29811.59,0.4320,29810.85,2.461,29812.34,3.330,0.0,159.27
2024-01-01 00:23:10.000,BTCUSDT,BINANCE_USDT,29812.59,1.3120,29812.59,4.557,29814.09,3.911,0.0,162.90
2024-01-01 00:23:10.500,BTCUSDT,BINANCE_USDT,29816.43,0.4358,29814.94,0.823,29816.43,4.207,0.0,141.77
2024-01-01 00:23:11.000,BTCUSDT,BINANCE_USDT,29816.88,1.7236,29816.88,2.831,29818.37,1.676,0.0,142.79
2024-01-01 00:23:11.500,BTCUSDT,BINANCE_USDT,29817.87,1.5688,29817.87,2.742,29819.36,2.367,0.0,121.29
2024-01-01 00:23:12.000,BTCUSDT,BINANCE_USDT,29817.44,0.8286,29816.69,3.319,29818.18,4.492,0.0,136.74
2024-01-01 00:23:12.500,BTCUSDT,BINANCE_USDT,29818.60,0.9368,29817.85,4.403,29819.35,1.711,0.0,168.49
2024-01-01 00:23:13.000,BTCUSDT,BINANCE_USDT,29820.35,0.7098,29820.35,1.904,29821.84,0.625,0.0,134.48
2024-01-01 00:23:13.500,BTCUSDT,BINANCE_USDT,29820.40,1.9187,29820.40,1.699,29821.89,2.333,0.0,124.72
2024-01-01 00:23:14.000,BTCUSDT,BINANCE_USDT,29821.26,0.2485,29820.51,1.144,29822.00,2.941,0.0,116.32
2024-01-01 00:23:14.500,BTCUSDT,BINANCE_USDT,29823.50,1.7518,29822.00,3.242,29823.50,2.533,0.0,191.50
2024-01-01 00:23:15.000,BTCUSDT,BINANCE_USDT,29825.45,0.1273,29823.96,3.564,29825.45,4.554,0.0,132.98
2024-01-01 00:23:15.500,BTCUSDT,BINANCE_USDT,29825.64,1.0357,29825.64,1.786,29827.13,2.828,0.0,141.21
2024-01-01 00:23:16.000,BTCUSDT,BINANCE_USDT,29825.15,0.4310,29825.15,2.094,29826.64,1.665,0.0,194.30
2024-01-01 00:23:16.500,BTCUSDT,BINANCE_USDT,29826.43,0.7911,29826.43,1.825,29827.92,3.907,0.0,173.24
2024-01-01 00:23:17.000,BTCUSDT,BINANCE_USDT,29827.49,1.4483,29827.49,2.314,29828.98,4.816,0.0,197.34
2024-01-01 00:23:17.500,BTCUSDT,BINANCE_USDT,29828.06,1.5059,29828.06,1.934,29829.55,4.701,0.0,183.29
2024-01-01 00:23:18.000,BTCUSDT,BINANCE_USDT,29829.16,1.3811,29828.41,0.993,29829.90,1.467,0.0,197.90
2024-01-01 00:23:18.500,BTCUSDT,BINANCE_USDT,29830.23,1.3411,29829.49,1.731,29830.98,4.015,0.0,193.45
2024-01-01 00:23:19.000,BTCUSDT,BINANCE_USDT,29831.37,1.0973,29829.88,1.813,29831.37,0.774,0.0,157.60
2024-01-01 00:23:19.500,BTCUSDT,BINANCE_USDT,29829.32,1.4610,29829.32,1.790,29830.81,0.961,0.0,151.61
2024-01-01 00:23:20.000,BTCUSDT,BINANCE_USDT,29831.66,1.2665,29830.91,3.123,29832.40,2.220,0.0,176.68
2024-01-01 00:23:20.500,BTCUSDT,BINANCE_USDT,29833.05,1.6221,29832.30,3.944,29833.79,2.680,0.0,144.20
2024-01-01 00:23:21.000,BTCUSDT,BINANCE_USDT,29833.51,0.3440,29832.76,2.891,29834.25,1.741,0.0,131.59
2024-01-01 00:23:21.500,BTCUSDT,BINANCE_USDT,29833.30,1.0840,29833.30,4.596,29834.79,2.932,0.0,126.19
2024-01-01 00:23:22.000,BTCUSDT,BINANCE_USDT,29836.07,1.4787,29834.58,4.271,29836.07,3.850,0.0,178.14
2024-01-01 00:23:22.500,BTCUSDT,BINANCE_USDT,29834.92,1.6446,29834.17,2.138,29835.66,2.813,0.0,100.95
2024-01-01 00:23:23.000,BTCUSDT,BINANCE_USDT,29834.03,0.1744,29834.03,1.308,29835.52,0.642,0.0,145.42
2024-01-01 00:23:23.500,BTCUSDT,BINANCE_USDT,29834.39,1.8033,29833.64,0.735,29835.13,0.889,0.0,157.72
2024-01-01 00:23:24.000,BTCUSDT,BINANCE_USDT,29836.07,0.1603,29834.58,3.609,29836.07,2.915,0.0,106.22
2024-01-01 00:23:24.500,BTCUSDT,BINANCE_USDT,29834.18,1.6202,29833.44,2.849,29834.93,0.737,0.0,131.72
2024-01-01 00:23:25.000,BTCUSDT,BINANCE_USDT,29832.91,1.8565,29832.17,4.102,29833.66,2.804,0.0,127.45
2024-01-01 00:23:25.500,BTCUSDT,BINANCE_USDT,29832.85,0.7900,29832.85,4.194,29834.34,1.733,0.0,162.69
2024-01-01 00:23:26.000,BTCUSDT,BINANCE_USDT,29833.75,0.9952,29833.00,1.977,29834.50,3.621,0.0,148.63
2024-01-01 00:23:26.500,BTCUSDT,BINANCE_USDT,29834.16,1.3580,29832.67,2.333,29834.16,2.834,0.0,111.88
2024-01-01 00:23:27.000,BTCUSDT,BINANCE_USDT,29832.83,0.9601,29832.08,3.417,29833.57,1.364,0.0,185.92
2024-01-01 00:23:27.500,BTCUSDT,BINANCE_USDT,29832.31,1.5958,29830.81,3.682,29832.31,2.766,0.0,184.56
2024-01-01 00:23:28.000,BTCUSDT,BINANCE_USDT,29832.94,0.0115,29832.20,1.103,29833.69,2.651,0.0,130.40
2024-01-01 00:23:28.500,BTCUSDT,BINANCE_USDT,29832.55,0.4093,29832.55,0.807,29834.04,1.097,0.0,149.17
2024-01-01 00:23:29.000,BTCUSDT,BINANCE_USDT,29833.52,1.7421,29832.03,4.408,29833.52,1.559,0.0,177.17
2024-01-01 00:23:29.500,BTCUSDT,BINANCE_USDT,29833.85,1.6407,29833.11,1.680,29834.60,2.775,0.0,145.16
2024-01-01 00:23:30.000,BTCUSDT,BINANCE_USDT,29830.64,1.1154,29830.64,2.686,29832.13,4.023,0.0,101.66
2024-01-01 00:23:30.500,BTCUSDT,BINANCE_USDT,29832.11,1.4816,29831.36,4.864,29832.86,1.770,0.0,197.10
2024-01-01 00:23:31.000,BTCUSDT,BINANCE_USDT,29831.16,0.6894,29831.16,4.579,29832.65,2.791,0.0,145.79
2024-01-01 00:23:31.500,BTCUSDT,BINANCE_USDT,29831.02,1.9960,29831.02,2.620,29832.51,2.175,0.0,179.98
2024-01-01 00:23:32.000,BTCUSDT,BINANCE_USDT,29830.91,1.1909,29830.16,1.726,29831.65,4.819,0.0,174.96
2024-01-01 00:23:32.500,BTCUSDT,BINANCE_USDT,29830.42,1.5241,29829.68,3.234,29831.17,3.933,0.0,192.52
2024-01-01 00:23:33.000,BTCUSDT,BINANCE_USDT,29830.21,0.7112,29828.72,1.027,29830.21,4.867,0.0,133.30
2024-01-01 00:23:33.500,BTCUSDT,BINANCE_USDT,29830.59,0.3342,29830.59,3.146,29832.08,3.938,0.0,175.94
2024-01-01 00:23:34.000,BTCUSDT,BINANCE_USDT,29833.64,0.9308,29832.15,2.763,29833.64,2.316,0.0,105.63
2024-01-01 00:23:34.500,BTCUSDT,BINANCE_USDT,29831.17,0.1592,29830.42,0.798,29831.91,3.636,0.0,104.59
2024-01-01 00:23:35.000,BTCUSDT,BINANCE_USDT,29832.63,0.7231,29831.89,1.592,29833.38,0.895,0.0,198.70
2024-01-01 00:23:35.500,BTCUSDT,BINANCE_USDT,29834.98,1.8146,29833.49,0.886,29834.98,2.002,0.0,124.72
2024-01-01 00:23:36.000,BTCUSDT,BINANCE_USDT,29833.62,0.6611,29832.87,2.821,29834.36,4.085,0.0,145.02
2024-01-01 00:23:36.500,BTCUSDT,BINANCE_USDT,29834.06,0.5355,29833.31,0.973,29834.80,3.783,0.0,124.65
2024-01-01 00:23:37.000,BTCUSDT,BINANCE_USDT,29834.53,0.1970,29834.53,2.162,29836.02,4.238,0.0,189.87
2024-01-01 00:23:37.500,BTCUSDT,BINANCE_USDT,29834.55,0.0381,29833.80,1.342,29835.30,3.468,0.0,153.96
2024-01-01 00:23:38.000,BTCUSDT,BINANCE_USDT,29836.22,0.6264,29834.73,4.159,29836.22,0.731,0.0,160.38
2024-01-01 00:23:38.500,BTCUSDT,BINANCE_USDT,29833.95,1.2170,29833.95,0.598,29835.44,0.866,0.0,186.53
2024-01-01 00:23:39.000,BTCUSDT,BINANCE_USDT,29836.02,0.6430,29834.53,0.657,29836.02,4.502,0.0,101.20
2024-01-01 00:23:39.500,BTCUSDT,BINANCE_USDT,29836.07,1.1990,29835.32,1.202,29836.81,3.075,0.0,107.11
2024-01-01 00:23:40.000,BTCUSDT,BINANCE_USDT,29834.33,1.3528,29834.33,3.570,29835.82,3.149,0.0,111.73
2024-01-01 00:23:40.500,BTCUSDT,BINANCE_USDT,29835.29,1.9826,29833.80,1.035,29835.29,2.213,0.0,196.30
2024-01-01 00:23:41.000,BTCUSDT,BINANCE_USDT,29833.48,1.7906,29833.48,4.671,29834.97,4.843,0.0,132.18
2024-01-01 00:23:41.500,BTCUSDT,BINANCE_USDT,29835.11,1.1037,29834.37,4.472,29835.86,3.742,0.0,144.33
2024-01-01 00:23:42.000,BTCUSDT,BINANCE_USDT,29835.47,1.0627,29834.73,0.836,29836.22,1.952,0.0,182.62
2024-01-01 00:23:42.500,BTCUSDT,BINANCE_USDT,29837.82,0.0672,29836.33,1.425,29837.82,2.051,0.0,168.05
2024-01-01 00:23:43.000,BTCUSDT,BINANCE_USDT,29835.82,0.3997,29835.82,3.056,29837.31,0.840,0.0,140.88
2024-01-01 00:23:43.500,BTCUSDT,BINANCE_USDT,29836.91,1.8957,29836.17,2.962,29837.66,1.076,0.0,131.03
2024-01-01 00:23:44.000,BTCUSDT,BINANCE_USDT,29837.12,0.9093,29837.12,2.014,29838.61,4.590,0.0,110.88
